id,program_type,url,title,year,module,status,language,credits,content,results
1048943538,ami,https://www.hse.ru/ba/ami/courses/1048943538.html,Линейная алгебра и геометрия (углубленный курс),1-й курс,1-4 модуль,Курс по выбору,RUS,10.0,"Системы линейных уравнений Комплексные числа Перестановки и определитель Векторные пространства Линейные отображения Линейные операторы Линейные операторы и ЖНФ Функционалы Линейные операторы в евклидовых пространствах и сингулярное разложение Линейные, билинейные и квадратичные формы Матрицы Евклидовы пространства Полуторалинейные формы Элементы аналитической геометрии","Знать альтернативу Фредгольма Знать геометрический смысл индексов инерции Знать геометрическую интерпретацию кратности корня минимального и характеристического многочленов Знать две конструкции для поля комплексных чисел Знать двойственность для подпространств для невырожденной билинейной формы Знать доказательство алгебраической замкнутости поля комплексных чисел Знать и уметь выполнять все матричные оператции Знать какие характеристики матрицы билинейной формы зависят от базиса, а какие нет Знать классификацию СЛУ.......................... Знать когда две матрицы задают одно и то же линейное отображение между двух векторных пространств в разных парах базисов Знать когда две матрицы задают одно и то же линейное отображение между двух векторых пространств в разных парах базисов Знать критерий невырожденности матриц Знать лемму о стабилизации для линейных операторов Знать неравенства на ранги суммы и произведения матриц Знать определение векторного пространства, умение привести примеры векторных пространств Знать определение и уметь находить спектр матрицы Знать определение и формулы для вычисления векторного произведения Знать определение матричной нормы Знать определение перестановок и уметь совершать все операции с ними Знать определение проективного пространства, подпространства и гиперповерхности Знать определение репера и уметь пересчитывать координаты вектора в разных реперах Знать определение ядра и образа линейного отображения и связь их размерностей Знать понятие комплексификации и связи характеристик оператора при комплексификации Знать применение проективных преобразований для реализации z-буффера в 3D движках Знать пять определений рангов матрицы и уметь доказывать их эквивалентность Знать связь инвариантных подпространств с углом нулей в матрице оператора Знать способы вычисления размеров клеток в ЖНФ по матрице оператора Знать три определения для определителя: (1) явная формула, (2) через полилинейные свойства, (3) через умножение матриц Знать утверждение о том, сколько каких многообразий проходит через k+1 точку Знать формулировку теоремы о вещественной ЖНФ Знать формулу для проектора и ортопроектора Знать формулы для вычисления объема и ориентированного объема Знать формулы для смешенного произведения и его связь с векторным произведением Знать явную формулу для обратной матрицы Знать, когда существует скалярное произведение, чтобы заданный оператор стал движением или самосопряженным Умение находить блочную структуру матрицы линейного отображения связанную с разложением пространств в прямую сумму Уметь выражать матричными операциями элементарные преобразования Уметь вычислять матрицу линейного отображения, знать формулы замены матрицы при смене базиса Уметь вычислять расстояния и углы между векторами Уметь вычислять расстояния и углы между вектором и подпространством Уметь вычислять расстояния между подмножествами евклидового пространства Уметь вычислять следующие характеристики линейных отображений: след, определитель, характеристический и минимальный многочлены, спектр Уметь диагонализировать симметрическую билинейную форму следующими методами: симметричный гаусс, лагранж, якоби Уметь диагонализировать эрмитовы и косоэрмитовы формы Уметь задавать линейные подмногообразия двумя способами Уметь задавать подпространства линейными оболочками и системами линейных уравнений и уметь пересчитывать одно в другое. Уметь использовать блочные формулы для матричных операций Уметь находить SVD (в разных вариациях) Уметь находить базис векторного пространства, проверять является ли данная система базисом, выделять базис из заданной системы Уметь находить двойственны базис в сопряженном пространстве Уметь находить жорданов базис согласованный с ЖНФ для линейного оператора Уметь находить инвариантные подпространства в малых размерностях Уметь находить матрицу билинейной формы в заданных базисах Уметь находить минимальный и характеристический многочлены матрицы Уметь находить собственные значения и векторы Уметь находить собственные и корневые подпространства Уметь определять вид квадратичной поверхности Уметь определять ЖНФ для линейного оператора Уметь определять когда две матрицы задают один и тот же линейный оператор в разных базисах Уметь определять когда две матрицы задают одну и ту же билинейную форму в разных базисах Уметь определять количество решений СЛУ по ступенчатому виду Уметь определять положительную определенность эрмитовой формы Уметь определять сигнатуру симметрической билинейной формы над полем вещественных чисел Уметь определять сигнатуру эрмитовых форм Уметь пересчитывать матрицу билинейной формы в новых базисах Уметь переходить от однородных координат к аффиным и наоборот (когда это возможно) Уметь пользоваться поляризационной формулой Уметь пользоваться теоремой Кронекера-Капелли Уметь пользоваться формулой разложения по строке/столбцу определителя Уметь приводить движение к каноническому виду Уметь приводить самосопряженный оператор к каноническому виду Уметь приводить симметрическую форму к главным осям Уметь применять формулы Крамера Уметь проверять является ли билинейная форма скалярным произведением Уметь проводить ортогонализацию Грама-Шмидта Уметь раскладывать перестановки в независимые циклы Уметь раскладывать пространство в прямую сумму корневых подпространств над полем комплексных чисел Уметь распознавать вид взаимного расположения линейных подмногообразий и находить расстояния и углы между ними, когда это имеет смысл Уметь решать задачу о низкоранговом приближении Уметь решать переопределенные системы методом наименьших квадратов Уметь решать СЛУ и ОСЛУ методом Гаусса Уметь сводить задачи о 3-х, 2-х и 1-о мерных пространствах к фактам из школьной геометрии Уметь строить изофорфизм между билинейными формами и операторами Уметь строить линейные отображения двумя способами: с помощью базиса и с помощью матриц"
1048896715,ami,https://www.hse.ru/ba/ami/courses/1048896715.html,Математическая логика на Python,2-й курс,3,Курс по выбору,RUS,6.0,"Синтаксис логики высказываний Семантика логики высказываний Булевы связки, понятия подстановки, полные системы связок Вывод в логике высказываний, теорема корректности Доказательство индукцией по длине вывода. Теорема дедукции, допустимые правила примеры выводов Полезные леммы, доказательство от противного Теорема о полноте Синтаксис и семантика предикатной логики Минимизация сигнатуры - избавление от функциональных символов и равенства Теории, теории с равенством, нормальные модели. Изоморфизмы и автоморфизмы, выразимость предикатов Выводы в логике предикатов. Теорема о дедукции","Синтаксис логики высказываний: булевы формулы, парсинг формулы из строки. Семантика логики высказываний: модели и истинностные значения формул, таблицы истинности, тавтологии и выполнимые формулы. Логические операции: дополнительные операции, подстановки, полные системы операций. Понятие вывода: правила вывода, специализации правила вывода, лемма о дедукции, теорема о корректности. Теорема о тавтологиях и полнота логики высказываний, теорема о компактности. Синтаксис и семантика предикатной логики: понятие формулы, модель, истинность формулы. Понятия вывода в предикатной логике: аксиомы и правила вывода. Теорема корректности."
1048896143,ami,https://www.hse.ru/ba/ami/courses/1048896143.html,Математическая статистика 1,2-й курс,4 модуль,Курс по выбору,RUS,3.0,"Основные понятия математической статистики. Введение в теорию точечного оценивания параметров. Порядковые статистики, вариационный ряд выборки, выборочные квантили. Информация Фишера, функция правдоподобия, эффективные оценки и неравенство Рао-Крамера. Метод максимального правдоподобия. Интервальное оценивание. Интервальное оценивание в задаче нормальной линейной регрессии. Основные понятия статистической проверки гипотез. Проверка линейных гипотез в задаче линейной регрессии. Коэффициент детерминации. Наиболее мощный критерий. Лемма Неймана-Пирсона. Критерий Пирсона хи-квадрат для проверки простой и сложной гипотезы о виде распределения.",Уметь сравнивать различные точечные оценки и методы проверки гипотез. Уметь проводить статистические численные эксперименты с использованием языка программирования Python. Уметь реализовывать основные алгоритмы построения оценок и проверки статистических гипотез на языке программирования Python  или использовать их готовые имплементации для анализа данных. Уметь составлять вероятностно-статистические модели для описания случайных явлений и применять математические методы для их анализа. Уметь применять аппарат теории вероятностей для проверки основных свойств статистических оценок и анализа их численных характеристик.
1048896167,ami,https://www.hse.ru/ba/ami/courses/1048896167.html,Математическая статистика 1 (углубленный курс),2-й курс,4 модуль,Курс по выбору,RUS,3.0,"Основные понятия математической статистики. Введение в теорию точечного оценивания параметров. Порядковые статистики, вариационный ряд выборки, выборочные квантили. Информация Фишера, функция правдоподобия, эффективные оценки и неравенство Рао-Крамера. Метод максимального правдоподобия. M-оценивание. Интервальное оценивание. Доверительные интервалы. Интервальное оценивание в задаче нормальной линейной регрессии. Основные понятия статистической проверки гипотез. Проверка линейных гипотез в задаче линейной регрессии. Коэффициент детерминации. Наиболее мощный критерий. Лемма Неймана-Пирсона. Критерий Пирсона хи-квадрат для проверки простой и сложной гипотезы о виде распределения.",Уметь сравнивать различные точечные оценки и методы проверки гипотез. Уметь проводить статистические численные эксперименты с использованием языка программирования Python. Уметь реализовывать основные алгоритмы построения оценок и проверки статистических гипотез на языке программирования Python  или использовать их готовые имплементации для анализа данных. Уметь составлять вероятностно-статистические модели для описания случайных явлений и применять математические методы для их анализа. Уметь применять аппарат теории вероятностей для проверки основных свойств статистических оценок и анализа их численных характеристик.
1048905513,ami,https://www.hse.ru/ba/ami/courses/1048905513.html,Математическая статистика 2,3-й курс,1,Курс по выбору,RUS,5.0,"Условное математическое ожидание, его свойства. Условное распределение. плотность условного распределения. Введение в байесовское оценивание. Априорное и апостериорное распределения. Семейства сопряженных распределений. Теорема Бернштейна-фон-Мизеса. Байесовский и минимаксный подходы к проверке статистических гипотез. Связь байесовского и минимаксного решающих правил. Связь байесовского решающего правила с наиболее мощным критерием Неймана-Пирсона. Введение в A/B-тестирование. Гипотеза однородности. Z-тест, F-тест и t-тест. Асимптотическая мощность и минимальный объем выборки для получения критерия заданной силы. Тест Уэлча. Непараметрические методы проверки гипотезы однородности. Стратификация и постстратификация. Стратифицированные среднее и дисперсия. Поправка на конечность генеральной совокупности, формула Горвица-Томпсона. Матричный анализ (матричные функции, дифференцирование, оптимизация, тензорные свёртки). Задача фильтрация. Фильтр Калмана: уравнения фильтрации (алгоритм Калмана) и сглаживания (алгоритм RTSS). Фильтр Калмана: оценка параметров через ЕМ-алгоритм. Нелинейная фильтрация, задачи с нелинейностью в динамике и измерениях. Расширенный фильтр Калмана (EKF). Нелинейная фильтрация. Фильтр Калмана с использованием сигма-точек (алгоритм UKF). Дискретный вариант фильтрации: скрытые цепи Маркова. Построение модели и оценка параметров.",Уметь составлять вероятностно-статистические модели для описания случайных явлений и применять математические методы для их анализа. Уметь применять аппарат теории вероятностей для проверки основных свойств статистических оценок и анализа их численных характеристик. Уметь применять аппарат теории вероятностей для проверки статистических гипотез и исследования свойств статистических критериев. Уметь применять байесовский подход к построению оценок и статистическому выводу.
1048905760,ami,https://www.hse.ru/ba/ami/courses/1048905760.html,Математическая статистика 2,3-й курс,1,Курс обязательный,RUS,5.0,"Условное математическое ожидание, его свойства. Условное распределение. плотность условного распределения. Введение в байесовское оценивание. Априорное и апостериорное распределения. Семейства сопряженных распределений. Теорема Бернштейна-фон-Мизеса. Байесовский и минимаксный подходы к проверке статистических гипотез. Связь байесовского и минимаксного решающих правил. Связь байесовского решающего правила с наиболее мощным критерием Неймана-Пирсона. Введение в A/B-тестирование. Гипотеза однородности. Z-тест, F-тест и t-тест. Асимптотическая мощность и минимальный объем выборки для получения критерия заданной силы. Тест Уэлча. Непараметрические методы проверки гипотезы однородности. Стратификация и постстратификация. Стратифицированные среднее и дисперсия. Поправка на конечность генеральной совокупности, формула Горвица-Томпсона. Матричный анализ (матричные функции, дифференцирование, оптимизация, тензорные свёртки). Задача фильтрация. Фильтр Калмана: уравнения фильтрации (алгоритм Калмана) и сглаживания (алгоритм RTSS). Фильтр Калмана: оценка параметров через ЕМ-алгоритм. Нелинейная фильтрация, задачи с нелинейностью в динамике и измерениях. Расширенный фильтр Калмана (EKF). Нелинейная фильтрация. Фильтр Калмана с использованием сигма-точек (алгоритм UKF). Дискретный вариант фильтрации: скрытые цепи Маркова. Построение модели и оценка параметров.",Уметь составлять вероятностно-статистические модели для описания случайных явлений и применять математические методы для их анализа. Уметь применять аппарат теории вероятностей для проверки основных свойств статистических оценок и анализа их численных характеристик. Уметь применять аппарат теории вероятностей для проверки статистических гипотез и исследования свойств статистических критериев. Уметь применять байесовский подход к построению оценок и статистическому выводу.
1048925488,ami,https://www.hse.ru/ba/ami/courses/1048925488.html,Математические основы нейросетевых моделей,4-й курс,3 модуль,Курс по выбору,RUS,4.0,"Формальная постановка задачи машинного обучения, классическая теория VC-размерности и ее ограничения Сложность Радемахера и связанные с ней оценки сложности моделей Norm & Margin-Based оценки обобщающей способности Sharpness-Based оценки обобщающей способности Оценки обобщающей способности при помощи Reproducing kernel Hilbert space Другие меры обобщающей способности и связь оценок с реальностью Теоремы об универсальной аппроксимации и интерполяционные свойства нейросетей Преодоление проклятия размерности в нейросетях Влияние глубины и ширины моделей на качество аппроксимации Аппроксимационные свойства глубоких ReLU сетей",Иметь представление о современном состоянии математического понимания нейросетевых моделей Иметь представление об основных подходах к оценке обобщающих способностей моделей Иметь представление о пейзаже оптимизации функции потерь при обучении нейросетей
1048903950,ami,https://www.hse.ru/ba/ami/courses/1048903950.html,Математические основы нейросетевых моделей (углубленный курс),3-й курс,3,Курс по выбору,RUS,6.0,"Формальная постановка задачи машинного обучения, классическая теория VC-размерности и ее ограничения Сложность Радемахера и связанные с ней оценки сложности моделей Norm & Margin-Based оценки обобщающей способности Sharpness-Based оценки обобщающей способности Оценки обобщающей способности при помощи Reproducing kernel Hilbert space Другие меры обобщающей способности и связь оценок с реальностью Теоремы об универсальной аппроксимации и интерполяционные свойства нейросетей Преодоление проклятия размерности в нейросетях Влияние глубины и ширины моделей на качество аппроксимации Аппроксимационные свойства глубоких ReLU сетей",Иметь представление о современном состоянии математического понимания нейросетевых моделей Иметь представление об основных подходах к оценке обобщающих способностей моделей Иметь представление о пейзаже оптимизации функции потерь при обучении нейросетей
1048943690,ami,https://www.hse.ru/ba/ami/courses/1048943690.html,Математический анализ,1-й курс,1-4 модуль,Курс по выбору,RUS,10.0,Введение. Вещественные числа Предел последовательности Подпоследовательности и числовые ряды Предел функции Непрерывность функции Дифференциальное исчисление функции одной переменной Производные высших порядков и основные теоремы Формула Тейлора и исследование функций Предел и непрерывность функций многих переменных Дифференцируемость функций многих переменных Неявные функции и экстремумы функций многих переменных Неопределенный интеграл Определенный интеграл Приложения интеграла и несобственные интегралы,владеть техникой вычисления пределов последовательностей и функций владеть техникой дифференцирования владеть техникой интегрирования владеть техникой качественного анализа функции и построения ее графика знать определения основных понятий дифференциального и интегрального исчисления знать формулировки и доказательства основных теорем и лемм курса уметь исследовать функцию на экстремум формирование навыков анализа функции многих переменных
1048895424,ami,https://www.hse.ru/ba/ami/courses/1048895424.html,Математический анализ 2,2-й курс,1,Курс по выбору,RUS,3.0,"Кратный интеграл Римана, необходимое условие интегрируемости, свойства интеграла. Множество лебеговой меры нуль. Свойства множеств лебеговой меры нуль. Топология R^n, критерий компактности в R^n. Теорема Вейерштрасса о непрерывной функции на компакте. Колебания функции на множестве и в точке. Теорема Кантора-Гейне о колебаниях функции на компакте. Критерий Лебега интегрируемости функции по Риману. Критерий Лебега (продолжение). Верхние и нижние суммы Дарбу, свойства. Верхний и нижний интегралы Дарбу, теорема об интегралах как пределах сумм Дарбу. Критерий Дарбу. Допустимые множества, интеграл по допустимому множеству. Мера Жордана. Свойства интеграла Римана по допустимым множествам. Теоремы Фубини для бруска и для допустимого множества. Формула замены переменных в кратном интеграле Римана. Равномерная сходимость функциональной последовательности. Критерий Коши, теорема о предельном переходе, теоремы о непрерывности/интегрируемости/дифференцируемости предельной функции. Теоремы о интегрируемости/дифференцируемости предельной функции. Равномерная сходимость функционального ряда. Степенные ряды, теорема Коши-Адамара. Непрерывность, дифференцируемость и интегрируемость степенного ряда. Разложение функций в степенной ряд, табличные разложения. Евклидовые и нормированные пространства. Основная тригонометрическая система. Ряды Фурье, экстремальное свойство коэффициентов Фурье Полные системы. Критерий полноты ОНС, равенство Парсеваля. Полнота основной тригонометрической системы. Лемма Римана.","Уметь решать задачи математического анализа численными методами (приближенное вычисление кратных интегралов, оценка скорости сходимости рядов и интегралов, метод градиентного спуска). Уметь самостоятельно решать нестандартные задачи повышенной сложности Уметь строить логические цепочки и строгие математические доказательства"
1048895416,ami,https://www.hse.ru/ba/ami/courses/1048895416.html,Математический анализ 2 (углубленный курс),2-й курс,1,Курс по выбору,RUS,3.0,Тема 1 Тема 2 Тема 3 Тема 4 Тема 5 Тема 6 Тема 7 Тема 8 Тема 9 Тема 10 Тема 11 Тема 12 Тема 13 Тема 14 Тема 15 Тема 16 Тема 17 Тема 18 Тема 19,"Уметь вычислять и анализировать сходимость типичных числовых и функциональных рядов. Уметь вычислять кратные интегралы с помощью простейших методов (переход к повторному интегралу и замена переменной). Уметь вычислять и анализировать свойства сверток, а также рядов и интегралов Фурье."
1048943681,ami,https://www.hse.ru/ba/ami/courses/1048943681.html,Математический анализ (углубленный курс),1-й курс,1-4 модуль,Курс по выбору,RUS,10.0,"Рациональные и действительные числа. Принцип полноты. Способы задания действительных чисел. Построение вещественной прямой и некоторые множества на ней. Лемма о вложенных отрезках. Предел последовательности. Свойства пределов последовательностей. Точная верхняя и точная нижняя грань. Монотонные последовательности. Теорема Вейерштрасса. Число е. Построение числа е с помощью ряда. Критерий Коши существования предела последовательности. Понятие подпоследовательности. Частичные пределы. Лемма Больцано – Вейерштрасса. Начальные сведения о числовых рядах. Критерий Коши для ряда. Необходимый признак сходимости. Признак Даламбера и Коши. Абсолютная и условная сходимость рядов. Ряд Лейбница. Определения предела функции по Коши и по Гейне и эквивалентность этих определений. Свойства пределов. Замечательные пределы. Вычисление пределов с помощью замечательных пределов. Критерий Коши существования предела функции. Теорема Вейерштрасса для функций. Сравнение бесконечно малых. О-символика. Непрерывные функции. Локальные свойства непрерывных функций. Разрывы функций. Классификация точек разрыва. Свойства функций, непрерывных на отрезке. Равномерная непрерывность функций. Теорема Гейне – Кантора. Непрерывность обратной функции. Построение элементарных функций. Производная и дифференциал. Касательная к графику функции. Пример недифференцируемой функции. Правила дифференцирования и таблица производных. Свойства дифференцируемых функций. Основные теоремы дифференциального исчисления. Раскрытие неопределённостей. Производные высших порядков. Формула Лейбница. Локальная формула Тейлора. Формула Тейлора с остаточным членом в форме Коши, Лагранжа и Шлёмильха – Роша. Ряд Тейлора. Аналитические функции.","владеть техникой качественного анализа функции и построения ее графика знать определения основных понятий дифференциального и интегрального исчисления знать формулировки и доказательства основных теорем и лемм курса.
Владеть техникой дифференцирования функций нескольких переменных уметь исследовать функцию нескольких переменных на экстремум и решать задачи, связанные с нахождением наибольших и наименьших значений"
1048904060,ami,https://www.hse.ru/ba/ami/courses/1048904060.html,Машинное обучение 1,3-й курс,1,Курс обязательный,RUS,6.0,Введение в машинное обучение и анализ данных Линейные модели Решающие деревья Композиции моделей Обучение без учителя Подготовка данных Рекомендательные системы,"Знает основные метрики качества для регрессии и классификации Знает основные понятия и постановки задач машинного обучения Знает принципы построения композиций моделей Знает теоретические основы линейных и логических методов машинного обучения Умеет выполнять кластеризацию и визуализацию данных Умеет выполнять полный цикл построения модели Умеет обучать основные модели машинного обучения, оценивать их качества"
1071158117,ami,https://www.hse.ru/ba/ami/courses/1071158117.html,Машинное обучение 1,2-й курс,1,Курс обязательный,RUS,6.0,Введение в машинное обучение и анализ данных Линейные модели Решающие деревья Композиции моделей Обучение без учителя Подготовка данных Рекомендательные системы,"Знает основные метрики качества для регрессии и классификации Знает основные понятия и постановки задач машинного обучения Знает принципы построения композиций моделей Знает теоретические основы линейных и логических методов машинного обучения Умеет выполнять кластеризацию и визуализацию данных Умеет выполнять полный цикл построения модели Умеет обучать основные модели машинного обучения, оценивать их качества"
